CID,anionE_H,dianionE_H,dE_eV,SM_H,conformer,adductE_H,adduct_complete,filename,dE_addCO2_H,lnKco2,logKco2,,,,,,,,
3994887,-1101.165834,-1101.273199,2.921560124,-1289.785799,0,-1289.876916,TRUE,3994887_0.log,-0.071822681,76.08670123,33.0380813,,,,,,,,
4001267,-1008.100004,-1008.206246,2.891001722,-1196.718846,1,-1196.773135,TRUE,4001267_1.log,-0.034995081,37.07269397,16.09756577,,,,,,,,
4002046,-843.1492649,-843.2514462,2.780496227,-1031.764046,1,-1031.816354,TRUE,4002046_1.log,-0.033013781,34.97376673,15.18617748,,,,,,,,
4003195,-1008.392724,-1008.497028,2.838266029,-1197.009628,2,-1197.069163,TRUE,4003195_2.log,-0.040241581,42.63067193,18.51093006,,,,,,,,
4009827,-1469.071902,-1469.19781,3.426141115,-1657.71041,2,-1657.740529,TRUE,4009827_2.log,-0.010825481,11.46817589,4.979668211,,,,,,,,
4011476,-1850.883945,-1851.024946,3.836842775,-2039.537546,0,-2039.559877,TRUE,4011476_0.log,-0.003037581,3.217918279,1.397272375,,,,,,,,
4012024,-928.9321763,-929.0206379,2.407163982,-1117.533238,0,-1117.614005,TRUE,4012024_0.log,-0.061473781,65.12340035,28.27763801,,,,,,,,
401274,-1182.028372,-1182.138663,3.001180681,-1370.651263,1,-1370.706841,TRUE,401274_1.log,-0.036284181,38.43832618,16.69054545,,,,,,,,
401275,-953.1000469,-953.2160013,3.15528156,-1141.728601,1,-1141.773773,TRUE,401275_1.log,-0.025877881,27.41421753,11.90369845,,,,,,,,
401276,-953.1033049,-953.2174138,3.105062921,-1141.730014,0,-1141.78403,TRUE,401276_0.log,-0.034722581,36.78401599,15.97221711,,,,,,,,
401659,-1037.640992,-1037.73275,2.496871805,-1226.24535,0,-1226.307234,TRUE,401659_0.log,-0.042589681,45.11817561,19.59104455,,,,,,,,
401660,-1038.838672,-1038.929633,2.475184319,-1227.442233,0,-1227.51205,TRUE,401660_0.log,-0.050523281,53.52278324,23.24046168,,,,,,,,
402467,-1044.112653,-1044.218647,2.884253295,-1232.731247,2,-1232.796139,TRUE,402467_2.log,-0.045597481,48.30454483,20.97461781,,,,,,,,
4027225,-880.2403838,-880.33693,2.627157267,-1068.84953,0,-1068.911178,TRUE,4027225_0.log,-0.042354581,44.86911802,19.48289971,,,,,,,,
403520,-1089.365199,-1089.454217,2.422312569,-1277.966817,0,-1278.047243,TRUE,403520_0.log,-0.061131881,64.76120218,28.12036569,,,,,,,,
403774,-928.9365735,-929.0345841,2.667005641,-1117.547184,1,-1117.605443,TRUE,403774_1.log,-0.038965581,41.27891745,17.92397631,,,,,,,,
4038067,-1022.604272,-1022.712477,2.9444177,-1211.225077,0,-1211.308223,TRUE,4038067_0.log,-0.063851581,67.64236727,29.37141436,,,,,,,,
403954,-1466.611409,-1466.701942,2.46353784,-1655.214542,0,-1655.319028,TRUE,403954_0.log,-0.085192281,90.2500372,39.18803178,,,,,,,,
403959,-1427.323414,-1427.412242,2.417142403,-1615.924842,0,-1616.03054,TRUE,403959_0.log,-0.086403681,91.53335646,39.74526985,,,,,,,,
4040418,-1079.323958,-1079.418892,2.583295211,-1267.931492,1,-1268.0046,TRUE,4040418_1.log,-0.053814281,57.00916568,24.75430555,,,,,,,,
404058,-1007.014161,-1007.121381,2.917614471,-1195.633981,0,-1195.688434,TRUE,404058_0.log,-0.035159181,37.24653637,16.17305097,,,,,,,,
404059,-1046.284043,-1046.390632,2.900444078,-1234.903232,2,-1234.958241,TRUE,404059_2.log,-0.035714981,37.83533351,16.42871624,,,,,,,,
404185,-1162.178236,-1162.275254,2.640003769,-1350.787854,1,-1350.862561,TRUE,404185_1.log,-0.055412581,58.70235469,25.48951572,,,,,,,,
404191,-1201.462391,-1201.590506,3.486196674,-1390.103106,1,-1390.150986,TRUE,404191_1.log,-0.028586481,30.28362363,13.14964117,,,,,,,,
404386,-1034.24241,-1034.37154,3.513816245,-1222.88414,1,-1222.912095,TRUE,404386_1.log,-0.008661181,9.175384181,3.984100817,,,,,,,,
4043958,-1006.638308,-1006.751038,3.067549285,-1195.263637,0,-1195.312607,TRUE,4043958_0.log,-0.029675881,31.4376999,13.65075984,,,,,,,,
404603,-1086.978381,-1087.074886,2.62604432,-1275.587486,1,-1275.65566,TRUE,404603_1.log,-0.048880481,51.78245231,22.48478173,,,,,,,,
404632,-1079.300617,-1079.394665,2.559185911,-1267.907265,0,-1267.984865,TRUE,404632_0.log,-0.058306181,61.76774401,26.82055754,,,,,,,,
404904,-859.2236327,-859.3189738,2.594364809,-1047.831574,1,-1047.893294,TRUE,404904_1.log,-0.042426281,44.94507476,19.51588135,,,,,,,,
404937,-933.6561535,-933.7411148,2.311915919,-1122.253715,0,-1122.336103,TRUE,404937_0.log,-0.063094181,66.84000141,29.02301407,,,,,,,,
4054635,-1143.286688,-1143.385325,2.684059025,-1331.897925,0,-1331.940767,TRUE,4054635_0.log,-0.023548081,24.94610029,10.83200186,,,,,,,,
4055,-574.2002773,-574.2967896,2.6262348,-762.8093894,0,-762.8671296,TRUE,4055_0.log,-0.038446281,40.72878728,17.68510086,,,,,,,,
405621,-1090.109015,-1090.204482,2.597798887,-1278.717082,1,-1278.78006,TRUE,405621_1.log,-0.043683981,46.27744279,20.09441719,,,,,,,,
4057452,-802.8924413,-802.9876779,2.591521217,-991.5002777,1,-991.559727,TRUE,4057452_1.log,-0.040155381,42.53935435,18.47127848,,,,,,,,
4059376,-1164.564736,-1164.661707,2.638724833,-1353.174307,0,-1353.264598,TRUE,4059376_0.log,-0.070996881,75.21187455,32.65821735,,,,,,,,
405956,-952.6366036,-952.7304937,2.554881067,-1141.243094,1,-1141.299043,TRUE,405956_1.log,-0.036655681,38.83188166,16.86143363,,,,,,,,
4060568,-880.4870353,-880.5879701,2.746577217,-1069.10057,1,-1069.18168,TRUE,4060568_1.log,-0.061816581,65.48655194,28.43532433,,,,,,,,
406177,-2765.246689,-2765.376652,3.536483342,-2953.889251,0,-2953.935945,TRUE,406177_0.log,-0.027399981,29.02668265,12.60385699,,,,,,,,
406184,-2745.819018,-2745.950957,3.590253068,-2934.463556,2,-2934.524291,TRUE,406184_2.log,-0.041440381,43.90064314,19.06237219,,,,,,,,
4065173,-956.2434687,-956.3335107,2.450168879,-1144.846111,1,-1144.91966,TRUE,4065173_1.log,-0.054255881,57.4769829,24.95743938,,,,,,,,
406815,-1172.776791,-1172.880316,2.817068348,-1361.392915,0,-1361.459488,TRUE,406815_0.log,-0.047278481,50.08534363,21.74786958,,,,,,,,
407615,-1064.398204,-1064.491499,2.538695726,-1253.004099,0,-1253.116519,TRUE,407615_0.log,-0.093126881,98.6557042,42.8379089,,,,,,,,
4082365,-800.317053,-800.4079079,2.472289026,-988.9205077,1,-988.9829147,TRUE,4082365_1.log,-0.043113081,45.67264919,19.83180599,,,,,,,,
4089952,-886.0250971,-886.0993538,2.020628766,-1074.611954,1,-1074.682986,TRUE,4089952_1.log,-0.051738781,54.81044591,23.79958572,,,,,,,,
410191,-1023.220617,-1023.344191,3.362629707,-1211.85679,0,-1211.89502,TRUE,410191_0.log,-0.018936181,20.06039772,8.710550465,,,,,,,,
4106514,-840.1988366,-840.289999,2.480656531,-1028.802599,1,-1028.887233,TRUE,4106514_1.log,-0.065339781,69.2189198,30.05597907,,,,,,,,
4106515,-1614.748824,-1614.851624,2.797340083,-1803.364224,0,-1803.427685,TRUE,4106515_0.log,-0.044166781,46.78890601,20.31650282,,,,,,,,
4106516,-3030.9202,-3031.023203,2.802863998,-3219.535803,1,-3219.595041,TRUE,4106516_1.log,-0.039944281,42.31572161,18.37417352,,,,,,,,
4106642,-3490.491531,-3490.602274,3.013480234,-3679.114874,1,-3679.16813,TRUE,4106642_1.log,-0.033961581,35.9778364,15.62216083,,,,,,,,
4107102,-1106.152985,-1106.273339,3.275008999,-1294.785939,1,-1294.833836,TRUE,4107102_1.log,-0.028603181,30.30131508,13.15732309,,,,,,,,
4115635,-768.1578929,-768.2265725,1.868868067,-956.7391723,0,-956.8043125,TRUE,4115635_0.log,-0.045846281,48.56811576,21.08906459,,,,,,,,
412282,-914.0300435,-914.1272636,2.645495029,-1102.639863,1,-1102.743784,TRUE,412282_1.log,-0.084626581,89.65075232,38.92781256,,,,,,,,
412702,-1470.117683,-1470.229163,3.033535035,-1658.741763,0,-1658.789138,TRUE,412702_0.log,-0.028081281,29.74843055,12.91725165,,,,,,,,
4128691,-1027.805768,-1027.912174,2.895464392,-1216.424774,1,-1216.390834,TRUE,4128691_1.log,0.053233919,-56.39434833,-24.48734187,,,,,,,,
4129741,-1150.678041,-1150.782011,2.829177421,-1339.294611,2,-1339.352261,TRUE,4129741_2.log,-0.038355881,40.63302034,17.6435173,,,,,,,,
4130196,-3334.610245,-3334.71172,2.761284978,-3523.22432,1,-3523.294732,TRUE,4130196_1.log,-0.051118381,54.15321356,23.51420476,,,,,,,,
4135979,-994.7902118,-994.888514,2.674940485,-1183.401114,0,-1183.459968,TRUE,4135979_0.log,-0.039560181,41.90881809,18.1974894,,,,,,,,
4140533,-1757.967399,-1758.072523,2.860579377,-1946.585123,0,-1946.639669,TRUE,4140533_0.log,-0.035251681,37.34452798,16.21560051,,,,,,,,
4145195,-767.4710386,-767.5609956,2.44785591,-956.0735954,0,-956.1621179,TRUE,4145195_0.log,-0.069228581,73.33859285,31.84480801,,,,,,,,
4153129,-1544.848104,-1544.957583,2.979085024,-1733.470183,0,-1733.513087,TRUE,4153129_0.log,-0.023610681,25.01241678,10.86079756,,,,,,,,
4158921,-1014.206972,-1014.305739,2.687596507,-1202.818339,0,-1202.881103,TRUE,4158921_0.log,-0.043470281,46.0510557,19.99611624,,,,,,,,
4159121,-1147.094713,-1147.197354,2.793013471,-1335.709954,2,-1335.767232,TRUE,4159121_2.log,-0.037984381,40.23946487,17.47262912,,,,,,,,
4160948,-1250.288648,-1250.387281,2.68395018,-1438.899881,1,-1438.957852,TRUE,4160948_1.log,-0.038677681,40.9739252,17.79154372,,,,,,,,
4161864,-971.5436014,-971.6428868,2.701694734,-1160.155487,0,-1160.231939,TRUE,4161864_0.log,-0.057158581,60.55201247,26.29266716,,,,,,,,
4165774,-1088.181559,-1088.279911,2.676303776,-1276.792511,0,-1276.862066,TRUE,4165774_0.log,-0.050260581,53.24448708,23.11962096,,,,,,,,
4168909,-1425.740101,-1425.863039,3.345323257,-1614.375639,0,-1614.40129,TRUE,4168909_0.log,-0.006357081,6.734492726,2.924226108,,,,,,,,
4173878,-852.162469,-852.2691516,2.902982902,-1040.781751,1,-1040.84489,TRUE,4173878_1.log,-0.043845081,46.44810709,20.1685224,,,,,,,,
4175082,-5601.892041,-5602.003786,3.040746056,-5790.516386,0,-5790.569336,TRUE,4175082_0.log,-0.033656581,35.65472894,15.48186233,,,,,,,,
4175705,-955.4702135,-955.5772454,2.912487844,-1144.089845,2,-1144.138541,TRUE,4175705_2.log,-0.029401881,31.14743288,13.52472118,,,,,,,,
4179424,-1607.571637,-1607.674837,2.808224643,-1796.187437,0,-1796.233239,TRUE,4179424_0.log,-0.026508281,28.08204356,12.19367936,,,,,,,,
41818,-1183.209631,-1183.314276,2.847545116,-1371.826875,1,-1371.93235,TRUE,41818_1.log,-0.086180481,91.29690536,39.64259894,,,,,,,,
418494,-854.8651014,-854.9658967,2.742781226,-1043.478497,1,-1043.571419,TRUE,418494_1.log,-0.073628581,77.9998152,33.86878645,,,,,,,,
4189238,-998.1161975,-998.21117,2.584334687,-1186.72377,1,-1186.785681,TRUE,4189238_1.log,-0.042617481,45.14762606,19.60383242,,,,,,,,
4191680,-996.9637644,-997.0597037,2.610642668,-1185.572304,1,-1185.619555,TRUE,4191680_1.log,-0.027957281,29.61706883,12.86021226,,,,,,,,
4191961,-820.1544597,-820.2579459,2.816004383,-1008.770546,1,-1008.822044,TRUE,4191961_1.log,-0.032204781,34.11673744,14.81404144,,,,,,,,
4191967,-767.2281502,-767.3345011,2.89395688,-955.8471009,0,-955.8951833,TRUE,4191967_0.log,-0.028788481,30.49761611,13.24256018,,,,,,,,
4192096,-1079.103244,-1079.204988,2.768604845,-1267.717588,0,-1267.772056,TRUE,4192096_0.log,-0.035173981,37.26221503,16.17985889,,,,,,,,
419290,-994.7749803,-994.8696477,2.576032488,-1183.382248,0,-1183.44831,TRUE,419290_0.log,-0.046768481,49.54506559,21.51327208,,,,,,,,
419323,-1069.962495,-1070.056599,2.560709749,-1258.569199,1,-1258.675968,TRUE,419323_1.log,-0.087474781,92.66804629,40.2379706,,,,,,,,
4193964,-1453.370589,-1453.488235,3.201320528,-1642.000834,0,-1642.05206,TRUE,4193964_0.log,-0.031931481,33.82721197,14.68832478,,,,,,,,
4198,-819.1858275,-819.2810408,2.590887192,-1007.793641,2,-1007.867404,TRUE,4198_2.log,-0.054469281,57.70305219,25.05560234,,,,,,,,
4202956,-1761.089614,-1761.189364,2.714345313,-1949.701964,0,-1949.675289,TRUE,4202956_0.log,0.045968719,-48.69782275,-21.14538547,,,,,,,,
4205046,-953.2904027,-953.3870212,2.629124651,-1141.899621,1,-1141.961773,TRUE,4205046_1.log,-0.042857981,45.40240423,19.71446124,,,,,,,,
4210232,-1369.315299,-1369.417697,2.786401101,-1557.930297,1,-1557.989192,TRUE,4210232_1.log,-0.039601081,41.95214627,18.2163032,,,,,,,,
4211178,-1078.075249,-1078.174701,2.706236316,-1266.687301,0,-1266.759159,TRUE,4211178_0.log,-0.052564581,55.6852726,24.17944967,,,,,,,,
421533,-994.5269545,-994.630553,2.819060223,-1183.143153,0,-1183.197408,TRUE,421533_0.log,-0.034961681,37.03731105,16.08220193,,,,,,,,
4217712,-917.3591395,-917.4527781,2.5480374,-1105.965378,1,-1106.035696,TRUE,4217712_1.log,-0.051024581,54.05384478,23.47105722,,,,,,,,
4220118,-1014.20993,-1014.308141,2.672466969,-1202.820741,0,-1202.88689,TRUE,4220118_0.log,-0.046854881,49.63659505,21.55301565,,,,,,,,
4228128,-686.4283672,-686.5015831,1.992307141,-875.0141829,0,-875.1165987,TRUE,4228128_0.log,-0.083121881,88.05672021,38.23565793,,,,,,,,
4228367,-993.5325621,-993.6317043,2.697798061,-1182.144304,2,-1182.222498,TRUE,4228367_2.log,-0.058899881,62.39669121,27.09365663,,,,,,,,
4231438,-535.1431902,-535.2359769,2.524856008,-723.7485767,0,-723.8205055,TRUE,4231438_0.log,-0.052634881,55.75974622,24.21178733,,,,,,,,
423402,-1125.045143,-1125.143054,2.664303549,-1313.655654,1,-1313.70681,TRUE,423402_1.log,-0.031862181,33.75379772,14.65644712,,,,,,,,
423403,-1125.027825,-1125.122547,2.577526394,-1313.635147,0,-1313.622879,TRUE,423403_0.log,0.031562219,-33.43602736,-14.51846607,,,,,,,,
423405,-1184.442375,-1184.538104,2.604928274,-1373.050704,2,-1373.156361,TRUE,423405_2.log,-0.086362981,91.49024015,39.72654805,,,,,,,,
423407,-995.9570533,-996.0495185,2.516107543,-1184.562118,1,-1184.669054,TRUE,423407_1.log,-0.087641781,92.84496086,40.31478978,,,,,,,,
423705,-1302.68287,-1302.770603,2.38734592,-1491.283203,1,-1491.412935,TRUE,423705_1.log,-0.110438281,116.9948598,50.80106807,,,,,,,,
4237960,-702.0014498,-702.1075023,2.885836998,-890.6201021,1,-890.6882259,TRUE,4237960_1.log,-0.048829881,51.72884826,22.46150597,,,,,,,,
4241066,-836.2408542,-836.3371595,2.62060204,-1024.849759,0,-1024.916283,TRUE,4241066_0.log,-0.047229881,50.03385831,21.72551381,,,,,,,,
424403,-1147.332004,-1147.424985,2.530151347,-1335.937585,1,-1336.042532,TRUE,424403_1.log,-0.085652981,90.73808836,39.39995153,,,,,,,,
4244913,-1147.078048,-1147.181767,2.82234736,-1335.694366,0,-1335.761116,TRUE,4244913_0.log,-0.047455381,50.27274596,21.82924271,,,,,,,,
4247628,-1500.038461,-1500.154506,3.157755076,-1688.667106,0,-1688.724651,TRUE,4247628_0.log,-0.038251781,40.52274006,17.59563181,,,,,,,,
425893,-993.5461283,-993.6410642,2.583338749,-1182.153664,0,-1182.219821,TRUE,425893_0.log,-0.046862781,49.64496406,21.55664961,,,,,,,,
426675,-1035.260139,-1035.356145,2.612465832,-1223.868745,1,-1223.958052,TRUE,426675_1.log,-0.070013781,74.17040917,32.20599616,,,,,,,,
426725,-1109.006468,-1109.104357,2.663704898,-1297.616957,1,-1297.678573,TRUE,426725_1.log,-0.042321681,44.83426479,19.46776587,,,,,,,,
4269884,-974.9225808,-975.0210881,2.680521543,-1163.533688,0,-1163.600942,TRUE,4269884_0.log,-0.047960081,50.80740935,22.06140224,,,,,,,,
4274843,-998.3668432,-998.4635121,2.630496105,-1186.976112,3,-1186.962697,TRUE,4274843_3.log,0.032708419,-34.65027579,-15.04571246,,,,,,,,
429241,-878.1283371,-878.223103,2.578712811,-1066.735703,0,-1066.809808,TRUE,429241_0.log,-0.054811181,58.06525035,25.21287466,,,,,,,,
4293120,-1359.520199,-1359.631497,3.028582561,-1548.144097,0,-1548.199697,TRUE,4293120_0.log,-0.036306281,38.46173823,16.70071134,,,,,,,,
429364,-766.882599,-766.9826095,2.72142572,-955.4952093,0,-955.5633557,TRUE,429364_0.log,-0.048852481,51.75278999,22.47190186,,,,,,,,
4300849,-3415.353605,-3415.459414,2.879219186,-3603.972014,1,-3604.0213,TRUE,4300849_1.log,-0.029992181,31.77277823,13.79625629,,,,,,,,
4301570,-804.0917187,-804.1939352,2.781454068,-992.706535,1,-992.7624466,TRUE,4301570_1.log,-0.036617681,38.79162564,16.84395382,,,,,,,,
4303266,-804.0672527,-804.1668005,2.708835005,-992.6794003,1,-992.744296,TRUE,4303266_1.log,-0.045601781,48.30910011,20.97659579,,,,,,,,
43050,-1148.22902,-1148.331878,2.798918345,-1336.844478,1,-1336.905377,TRUE,43050_1.log,-0.041604881,44.0749093,19.13804138,,,,,,,,
4306675,-886.8854193,-886.9876318,2.781345222,-1075.500232,0,-1075.544884,TRUE,4306675_0.log,-0.025358081,26.86355767,11.664593,,,,,,,,
4311527,-891.2265242,-891.3271005,2.73682193,-1079.8397,1,-1079.900414,TRUE,4311527_1.log,-0.041420181,43.8792439,19.05308028,,,,,,,,
431317,-854.862457,-854.9636222,2.752846723,-1043.476222,1,-1043.566169,TRUE,431317_1.log,-0.070652781,74.84734577,32.49993303,,,,,,,,
431849,-1635.297403,-1635.428738,3.573817382,-1823.941338,0,-1824.046349,TRUE,431849_0.log,-0.085716681,90.80557015,39.42925321,,,,,,,,
4318916,-994.6855001,-994.7868432,2.757687631,-1183.299443,0,-1183.383664,TRUE,4318916_0.log,-0.064926781,68.78140052,29.86600109,,,,,,,,
432252,-1145.881387,-1145.968322,2.365631222,-1334.480921,0,-1334.470408,TRUE,432252_0.log,0.029807319,-31.57694121,-13.71122067,,,,,,,,
433085,-1068.481164,-1068.616666,3.687207286,-1257.129266,1,-1257.113125,TRUE,433085_1.log,0.035435219,-37.5389624,-16.30002709,,,,,,,,
433774,-845.5860761,-845.6748507,2.41568115,-1034.187451,0,-1034.245832,TRUE,433774_0.log,-0.039087681,41.40826637,17.98014171,,,,,,,,
433775,-845.5709735,-845.6579726,2.36736731,-1034.170572,0,-1034.227938,TRUE,433775_0.log,-0.038071881,40.33215963,17.51287869,,,,,,,,
4338519,-1411.126225,-1411.225132,2.691406103,-1599.737731,2,-1599.809832,TRUE,4338519_2.log,-0.052806881,55.94195763,24.29090649,,,,,,,,
4343360,-1147.047284,-1147.152578,2.865205315,-1335.665178,0,-1335.723536,TRUE,4343360_0.log,-0.039064081,41.38326527,17.96928583,,,,,,,,
4343361,-1090.209985,-1090.310617,2.738345768,-1278.823217,1,-1278.882345,TRUE,4343361_1.log,-0.039834481,42.19940292,18.32366605,,,,,,,,
4343363,-998.1256582,-998.2277498,2.778055364,-1186.74035,1,-1186.795461,TRUE,4343363_1.log,-0.035817481,37.9439188,16.47586574,,,,,,,,
4343366,-1037.409665,-1037.511686,2.776142403,-1226.024286,1,-1226.078611,TRUE,4343366_1.log,-0.035030581,37.11030156,16.1138956,,,,,,,,
4343367,-1037.664379,-1037.765255,2.74498535,-1226.277855,0,-1226.344694,TRUE,4343367_0.log,-0.047544981,50.3676654,21.87045827,,,,,,,,
4343582,-949.2420117,-949.3575857,3.144930344,-1137.870186,1,-1137.910313,TRUE,4343582_1.log,-0.020833581,22.07044392,9.583345167,,,,,,,,
4345463,-1103.98888,-1104.112738,3.370357745,-1292.625338,1,-1292.665593,TRUE,4345463_1.log,-0.020960581,22.20498375,9.641764545,,,,,,,,
4351007,-841.2470595,-841.3551077,2.940142789,-1029.867708,2,-1029.929006,TRUE,4351007_2.log,-0.042004881,44.49865678,19.32203942,,,,,,,,
4357194,-1068.314317,-1068.42184,2.925859526,-1256.93444,2,-1256.99046,TRUE,4357194_2.log,-0.036725781,38.9061434,16.89367929,,,,,,,,
4359173,-812.8639107,-812.9694299,2.871325159,-1001.48203,1,-1001.555449,TRUE,4359173_1.log,-0.054125581,57.33894716,24.89750202,,,,,,,,
435954,-958.8002645,-958.8990453,2.687963861,-1147.411645,1,-1147.488646,TRUE,435954_1.log,-0.057706881,61.13286434,26.54488247,,,,,,,,
436321,-3181.077659,-3181.186618,2.964935096,-3369.699218,1,-3369.75344,TRUE,436321_1.log,-0.034928381,37.00203408,16.0668841,,,,,,,,
436367,-914.0342136,-914.1313336,2.642771168,-1102.643933,0,-1102.734536,TRUE,436367_0.log,-0.071308881,75.54239759,32.80173582,,,,,,,,
4367845,-3657.57174,-3657.684545,3.06959014,-3846.197144,0,-3846.255374,TRUE,4367845_0.log,-0.038935981,41.24756013,17.91036046,,,,,,,,
4368456,-893.5981314,-893.7060573,2.936814835,-1082.218657,0,-1082.283358,TRUE,4368456_0.log,-0.045406881,48.10262915,20.88694275,,,,,,,,
4372959,-1141.107292,-1141.227081,3.259634558,-1329.739681,2,-1329.692568,TRUE,4372959_2.log,0.066406319,-70.34877679,-30.54658132,,,,,,,,
437525,-1007.447658,-1007.548164,2.734917132,-1196.060764,2,-1196.159679,TRUE,437525_2.log,-0.079620881,84.34787034,36.62521509,,,,,,,,
4378981,-1078.134111,-1078.248726,3.118842774,-1266.761326,0,-1266.845682,TRUE,4378981_0.log,-0.065061581,68.92420342,29.92800843,,,,,,,,
438025,-990.4351706,-990.5609676,3.423112486,-1179.073567,0,-1179.134095,TRUE,438025_0.log,-0.041233781,43.68177757,18.9673372,,,,,,,,
438086,-1452.139421,-1452.236831,2.650670637,-1640.74943,0,-1640.870964,TRUE,438086_0.log,-0.102239881,108.3097313,47.02984424,,,,,,,,
4381145,-1132.055162,-1132.153755,2.682861724,-1320.666355,0,-1320.734419,TRUE,4381145_0.log,-0.048770581,51.66602769,22.43422826,,,,,,,,
4381630,-1248.133739,-1248.238257,2.844089269,-1436.750857,0,-1436.806805,TRUE,4381630_0.log,-0.036654081,38.83018667,16.86069764,,,,,,,,
438224,-1145.367462,-1145.459515,2.504899168,-1333.972115,1,-1334.065867,TRUE,438224_1.log,-0.074457581,78.87803186,34.25012239,,,,,,,,
438245,-1105.881775,-1105.982056,2.728794567,-1294.494656,2,-1294.588177,TRUE,438245_2.log,-0.074227881,78.63469487,34.14446151,,,,,,,,
438700,-5827.2348,-5827.343577,2.959982621,-6015.856177,0,-6015.874393,TRUE,438700_0.log,0.001077819,-1.141807728,-0.495791458,,,,,,,,
439321,-964.5774258,-964.6719003,2.570783409,-1153.1845,1,-1153.258493,TRUE,439321_1.log,-0.054698981,57.94638918,25.16126321,,,,,,,,
4395272,-1408.979631,-1409.083673,2.831136642,-1597.596273,1,-1597.659529,TRUE,4395272_1.log,-0.043962681,46.57268885,20.22261783,,,,,,,,
4395282,-842.201316,-842.2961511,2.58059584,-1030.808751,0,-1030.864932,TRUE,4395282_0.log,-0.036886681,39.07659583,16.9676925,,,,,,,,
439641,-1045.504444,-1045.595429,2.475837392,-1234.108029,0,-1234.197233,TRUE,439641_0.log,-0.069910181,74.06065857,32.15834067,,,,,,,,
