CID,HOMO,HOMO-1,delta_orbs
101802154,-0.12194,-0.20097,0.07903
101803875,-0.1273,-0.16117,0.03387
101805514,-0.12276,-0.19625,0.07349
101805589,-0.11558,-0.18388,0.0682999999999999
101807082,-0.11739,-0.18816,0.07077
101821053,-0.12051,-0.19472,0.07421
101821054,-0.12009,-0.19422,0.07413
101821058,-0.13645,-0.19488,0.05843
101821110,-0.11692,-0.19187,0.07495
101821111,-0.1162,-0.19162,0.07542
101821817,-0.12094,-0.19483,0.07389
101826431,-0.11097,-0.16394,0.05297
101831215,-0.12229,-0.19487,0.0725799999999999
101833986,-0.11696,-0.19527,0.07831
101834742,-0.12411,-0.19874,0.07463
101835318,-0.13238,-0.20785,0.07547
101835319,-0.13611,-0.21136,0.0752499999999999
101835320,-0.13555,-0.21073,0.07518
101836149,-0.11564,-0.18848,0.07284
101837765,-0.12213,-0.17462,0.0524899999999999
101837766,-0.14183,-0.1978,0.0559699999999999
101837767,-0.1219,-0.17371,0.05181
101837769,-0.12063,-0.17336,0.0527299999999999
101840002,-0.13459,-0.2038,0.06921
101845716,-0.12304,-0.1852,0.06216
101852057,-0.04243,-0.20531,0.16288
101853113,-0.10824,-0.17911,0.0708699999999999
101853165,-0.11362,-0.19573,0.0821099999999999
101853166,-0.11478,-0.19802,0.08324
101853167,-0.11538,-0.19772,0.08234
101853168,-0.1138,-0.19845,0.0846499999999999
101853170,-0.11417,-0.1867,0.07253
101853172,-0.11349,-0.1845,0.07101
101853173,-0.11328,-0.18401,0.07073
101853175,-0.11439,-0.18712,0.07273
101853294,-0.12857,-0.1972,0.06863
101853295,-0.13294,-0.20005,0.06711
101853296,-0.13252,-0.1974,0.06488
101853297,-0.13341,-0.19012,0.05671
101853327,-0.11319,-0.19354,0.0803499999999999
101853328,-0.11436,-0.19476,0.0803999999999999
101854903,-0.11694,-0.19263,0.07569
101855951,-0.12536,-0.20018,0.07482
101856298,-0.11341,-0.19783,0.08442
101857681,-0.13238,-0.18824,0.0558599999999999
101858694,-0.12226,-0.19016,0.0679
101863159,-0.11902,-0.19101,0.07199
101863406,-0.12849,-0.20134,0.07285
101863407,-0.12816,-0.20218,0.07402
101863755,-0.19664,-0.22676,0.0301199999999999
101863858,-0.12318,-0.19711,0.07393
101863891,-0.1178,-0.20441,0.08661
101865093,-0.11386,-0.18521,0.07135
101865097,-0.11667,-0.18387,0.0672
101865163,-0.13639,-0.2112,0.0748099999999999
101865165,-0.13455,-0.2095,0.0749499999999999
101866281,-0.14473,-0.21016,0.06543
101868908,-0.11578,-0.19121,0.07543
101870902,-0.12314,-0.19819,0.07505
101872621,-0.14712,-0.18839,0.04127
101874283,-0.12559,-0.20883,0.0832399999999999
101874284,-0.133,-0.21602,0.0830199999999999
101874285,-0.13444,-0.21859,0.08415
101875153,-0.11686,-0.19187,0.07501
101886087,-0.11554,-0.18707,0.0715299999999999
101886332,-0.13279,-0.19035,0.05756
101886833,-0.12796,-0.17498,0.04702
101888863,-0.11875,-0.21085,0.0921
101888866,-0.11436,-0.20735,0.09299
101888867,-0.1167,-0.21015,0.09345
101890537,-0.12402,-0.20421,0.08019
101895002,-0.12174,-0.17608,0.0543399999999999
101895003,-0.12012,-0.17543,0.05531
101895004,-0.12503,-0.18079,0.05576
101895005,-0.12483,-0.18095,0.05612
101895834,-0.12438,-0.20534,0.0809599999999999
101898490,-0.12081,-0.1978,0.07699
101899751,-0.12763,-0.2043,0.07667
101899756,-0.12849,-0.20511,0.07662
101899757,-0.12423,-0.2,0.07577
101899759,-0.123,-0.2004,0.0774
101903255,-0.13073,-0.20141,0.0706799999999999
101904413,-0.1271,-0.20773,0.08063
101904414,-0.12814,-0.20847,0.0803299999999999
101906411,-0.13653,-0.18962,0.05309
101906413,-0.1175,-0.18911,0.07161
101906414,-0.11901,-0.19867,0.07966
101906417,-0.12035,-0.19249,0.07214
101906852,-0.12871,-0.19453,0.06582
101906853,-0.133,-0.1976,0.0645999999999999
101909060,-0.1217,-0.19626,0.0745599999999999
101912728,-0.12031,-0.19547,0.07516
101912729,-0.11883,-0.1895,0.07067
101912732,-0.12103,-0.19581,0.07478
101912736,-0.06957,-0.20142,0.1318499999999999
101914856,-0.11838,-0.19683,0.07845
101915717,-0.13723,-0.18564,0.04841
101916657,-0.12495,-0.19075,0.0658
101917907,-0.12925,-0.20335,0.0741
101921152,-0.13148,-0.19167,0.0601899999999999
101927060,-0.12869,-0.18502,0.0563299999999999
101929545,-0.12871,-0.20399,0.07528
101931005,-0.11074,-0.17041,0.05967
101932436,-0.11313,-0.18403,0.0709
101933829,-0.11753,-0.19192,0.07439
101933830,-0.11755,-0.19193,0.0743799999999999
101935235,-0.11728,-0.19255,0.07527
101943438,-0.115,-0.19052,0.0755199999999999
101943702,-0.10526,-0.19754,0.0922799999999999
101943992,-0.18417,-0.22146,0.0372899999999999
101945424,-0.11656,-0.19816,0.0816
101945742,-0.13863,-0.198,0.05937
101947870,-0.12339,-0.19819,0.0748
101947871,-0.11234,-0.19831,0.0859699999999999
101948212,-0.11865,-0.20305,0.0844
101948547,-0.12165,-0.20849,0.08684
101948548,-0.1226,-0.20919,0.0865899999999999
101948549,-0.12154,-0.20648,0.08494
101948550,-0.12174,-0.20893,0.08719
101949493,-0.11679,-0.19898,0.0821899999999999
101953342,-0.12123,-0.19513,0.0739
101954444,-0.12449,-0.20731,0.0828199999999999
101955565,-0.12808,-0.181,0.0529199999999999
101956946,-0.1179,-0.19954,0.0816399999999999
101956949,-0.11628,-0.20248,0.0862
101956950,-0.13239,-0.1931,0.0607099999999999
101956951,-0.11655,-0.20223,0.0856799999999999
101956953,-0.11464,-0.20072,0.08608
101959111,-0.13003,-0.18817,0.05814
101959115,-0.11134,-0.18444,0.0731
101959490,-0.13082,-0.21123,0.08041
101959491,-0.10671,-0.19652,0.08981
101959493,-0.10799,-0.19843,0.0904399999999999
101959495,-0.11061,-0.19413,0.08352
101959497,-0.10337,-0.19302,0.08965
101960754,-0.12238,-0.19165,0.0692699999999999
101961245,-0.12451,-0.19992,0.0754099999999999
101964431,-0.11693,-0.19975,0.08282
101967214,-0.10952,-0.18361,0.0740899999999999
101986533,-0.14984,-0.19882,0.0489799999999999
101986629,-0.10282,-0.18584,0.08302
101986630,-0.10288,-0.18595,0.08307
101986867,-0.04875,-0.2107,0.1619499999999999
101986868,-0.06801,-0.20449,0.13648
101988147,-0.12097,-0.19616,0.07519
101989341,-0.11879,-0.15594,0.0371499999999999
101992466,-0.11848,-0.19205,0.07357
101993513,-0.12355,-0.19094,0.06739
101997021,-0.13427,-0.20497,0.0707
101997023,-0.13047,-0.1872,0.05673
101997025,-0.12945,-0.18646,0.0570099999999999
101997027,-0.13125,-0.18397,0.0527199999999999
101997030,-0.12737,-0.18864,0.0612699999999999
102000105,-0.14777,-0.19872,0.0509499999999999
102001039,-0.13827,-0.21314,0.0748699999999999
102004770,-0.11441,-0.17994,0.0655299999999999
102004793,-0.11267,-0.18229,0.06962
102004882,-0.11217,-0.17854,0.06637
102014872,-0.11663,-0.20693,0.0903
102017882,-0.11021,-0.20581,0.0955999999999999
102021903,-0.12782,-0.20899,0.08117
102021904,-0.125,-0.21268,0.08768
102021905,-0.12326,-0.21091,0.0876499999999999
102021907,-0.12281,-0.21061,0.0877999999999999
102021908,-0.12312,-0.2107,0.08758
102025365,-0.11377,-0.18024,0.06647
102026549,-0.11417,-0.20357,0.0894
102027445,-0.12071,-0.20211,0.0814
102027446,-0.12138,-0.20198,0.0805999999999999
102031574,-0.12068,-0.20065,0.07997
102034982,-0.1191,-0.18724,0.0681399999999999
102040468,-0.11875,-0.202,0.08325
102040472,-0.11952,-0.20249,0.08297
102042088,-0.13934,-0.19148,0.05214
102045273,-0.11816,-0.20793,0.08977
102049585,-0.11117,-0.20286,0.09169
102052855,-0.11364,-0.18889,0.07525
102054047,-0.12868,-0.20082,0.07214
102056198,-0.14348,-0.20099,0.05751
102056815,-0.11867,-0.19243,0.0737599999999999
102056816,-0.12411,-0.19421,0.0701
102056817,-0.11777,-0.18563,0.0678599999999999
102060445,-0.1153,-0.18033,0.0650299999999999
57399255,-0.14708,-0.19933,0.05225
57400471,-0.11331,-0.18403,0.07072
57400472,-0.11387,-0.18976,0.07589
57400772,-0.1098,-0.1794,0.0696
57400773,-0.12646,-0.17969,0.05323
57400936,-0.11779,-0.20019,0.0824
57402275,-0.11331,-0.18384,0.07053
57404006,-0.1054,-0.17981,0.07441
57407802,-0.10648,-0.19325,0.08677
57408524,-0.13053,-0.2091,0.07857
57409988,-0.12214,-0.19307,0.0709299999999999
57410783,-0.1151,-0.18957,0.07447
57410906,-0.12207,-0.19927,0.0772
57411027,-0.12239,-0.19912,0.0767299999999999
57411767,-0.12192,-0.19303,0.07111
57411770,-0.12175,-0.19338,0.07163
57412613,-0.1229,-0.18785,0.06495
57416399,-0.1287,-0.19658,0.06788
57417569,-0.12663,-0.18204,0.05541
57418471,-0.12991,-0.20372,0.07381
57426155,-0.13795,-0.21259,0.07464
57429597,-0.12223,-0.18474,0.0625099999999999
57430927,-0.11488,-0.19456,0.07968
57433512,-0.12211,-0.17897,0.0568599999999999
57433514,-0.11592,-0.18762,0.0717
57451770,-0.11522,-0.19363,0.07841
57466634,-0.12176,-0.19693,0.07517
57469605,-0.12828,-0.2141,0.08582
57474325,-0.12252,-0.19883,0.07631
57474327,-0.11976,-0.20175,0.08199
57487035,-0.12457,-0.19862,0.0740499999999999
57487883,-0.12261,-0.19233,0.06972
57495063,-0.11053,-0.19223,0.0817
57508711,-0.12017,-0.20948,0.08931
57509304,-0.10893,-0.19822,0.08929
57515090,-0.17268,-0.22732,0.0546399999999999
57536311,-0.12279,-0.19134,0.06855
57536669,-0.10414,-0.19289,0.08875
57536681,-0.11614,-0.19967,0.08353
57536685,-0.12316,-0.21373,0.09057
57536686,-0.10758,-0.19743,0.08985
57548974,-0.11336,-0.20529,0.09193
57564895,-0.09256,-0.18851,0.09595
57574721,-0.12195,-0.19368,0.0717299999999999
57574733,-0.12305,-0.1948,0.07175
57645879,-0.11379,-0.19397,0.08018
57645884,-0.12619,-0.20217,0.0759799999999999
57645885,-0.12425,-0.20697,0.0827199999999999
57654791,-0.13095,-0.20179,0.0708399999999999
57661827,-0.11491,-0.18496,0.07005
57661828,-0.1189,-0.17829,0.05939
57661926,-0.12005,-0.18029,0.06024
57661929,-0.12145,-0.18491,0.0634599999999999
57661966,-0.12067,-0.18436,0.06369
57661968,-0.12137,-0.18468,0.06331
57662019,-0.122,-0.19158,0.06958
57675852,-0.11154,-0.20743,0.09589
57679838,-0.09176,-0.17945,0.08769
57688919,-0.10241,-0.17409,0.07168
57691847,-0.14419,-0.18801,0.04382
57745763,-0.10409,-0.19259,0.0885
57772097,-0.10215,-0.17953,0.0773799999999999
57772098,-0.11461,-0.18621,0.0715999999999999
57772099,-0.12093,-0.20071,0.07978
57772100,-0.12234,-0.19397,0.07163
57772102,-0.12041,-0.19147,0.07106
57772103,-0.11965,-0.19015,0.0705
57772106,-0.11899,-0.18605,0.06706
57772107,-0.1118,-0.18244,0.07064
57772111,-0.09868,-0.18447,0.0857899999999999
57775486,-0.12364,-0.18259,0.05895
57775489,-0.12155,-0.18436,0.0628099999999999
57805444,-0.11106,-0.21197,0.1009099999999999
57805448,-0.11103,-0.21195,0.10092
57828853,-0.11205,-0.19675,0.0847
57841572,-0.1132,-0.18605,0.07285
57841590,-0.12299,-0.14948,0.02649
57841591,-0.12183,-0.16079,0.0389599999999999
57866631,-0.11659,-0.20668,0.09009
57890698,-0.11514,-0.18757,0.0724299999999999
57896392,-0.11286,-0.19323,0.08037
57896436,-0.12036,-0.19942,0.0790599999999999
57907647,-0.1228,-0.20301,0.0802099999999999
57931532,-0.11361,-0.19614,0.08253
57951437,-0.12289,-0.19933,0.07644
57957129,-0.11229,-0.20447,0.09218
57957147,-0.11391,-0.1982,0.0842899999999999
57958099,-0.11965,-0.18476,0.06511
57959053,-0.12107,-0.21004,0.08897
57995459,-0.10825,-0.20752,0.09927
57998469,-0.12413,-0.199,0.07487
58035500,-0.12697,-0.19985,0.07288
58049866,-0.10663,-0.20451,0.09788
58092839,-0.11536,-0.20792,0.0925599999999999
58098937,-0.12166,-0.18236,0.0606999999999999
58108945,-0.10246,-0.19128,0.08882
58121349,-0.1326,-0.20461,0.0720099999999999
58122804,-0.12802,-0.20475,0.0767299999999999
58122819,-0.13036,-0.20394,0.07358
58165825,-0.12353,-0.197,0.07347
58171393,-0.12076,-0.20834,0.0875799999999999
58175513,-0.11143,-0.20348,0.0920499999999999
58177508,-0.13282,-0.18941,0.05659
58177513,-0.12627,-0.17156,0.04529
58178596,-0.11837,-0.18456,0.06619
58178597,-0.121,-0.18184,0.06084
58182495,-0.11294,-0.19334,0.0804
58184777,-0.10156,-0.19617,0.09461
58260131,-0.11469,-0.20454,0.08985
58260132,-0.11888,-0.20964,0.09076
58260133,-0.10101,-0.20135,0.10034
58260134,-0.11377,-0.19942,0.0856499999999999
58260136,-0.12173,-0.20983,0.0880999999999999
58260138,-0.12607,-0.2146,0.08853
58260139,-0.12685,-0.21467,0.08782
58260140,-0.11667,-0.20766,0.09099
58298022,-0.11964,-0.19843,0.07879
58298039,-0.12004,-0.1983,0.07826
58298689,-0.11793,-0.1885,0.07057
58300947,-0.11641,-0.19338,0.07697
58300949,-0.11554,-0.18633,0.0707899999999999
58300955,-0.11707,-0.19283,0.07576
58300957,-0.11685,-0.19254,0.07569
58300958,-0.11776,-0.1896,0.0718399999999999
58309919,-0.06885,-0.18171,0.11286
58320630,-0.11831,-0.18539,0.06708
58338795,-0.10265,-0.20442,0.1017699999999999
58350618,-0.13877,-0.2098,0.0710299999999999
58362079,-0.12285,-0.18207,0.05922
58382987,-0.1176,-0.19299,0.07539
58401180,-0.10445,-0.20255,0.0981
58401235,-0.08511,-0.20013,0.11502
58406292,-0.1121,-0.19579,0.0836899999999999
58409881,-0.12389,-0.19215,0.0682599999999999
58427843,-0.11874,-0.19967,0.0809299999999999
58430163,-0.11897,-0.19991,0.08094
58444356,-0.11424,-0.20509,0.09085
58444357,-0.11268,-0.20382,0.09114
58444999,-0.11717,-0.20786,0.0906899999999999
58445887,-0.12885,-0.19899,0.07014
58455879,-0.152,-0.223,0.071
58460286,-0.125,-0.21249,0.08749
58490106,-0.12184,-0.19662,0.0747799999999999
58490120,-0.11265,-0.19981,0.0871599999999999
58490122,-0.12499,-0.19844,0.07345
58490150,-0.11319,-0.20258,0.08939
58490152,-0.10552,-0.18194,0.0764199999999999
58490177,-0.11118,-0.20017,0.0889899999999999
58491707,-0.12522,-0.20738,0.08216
58567888,-0.12975,-0.1994,0.0696499999999999
58567889,-0.20191,-0.20284,0.0009299999999999
58567890,-0.12556,-0.19866,0.0731
58569906,-0.1563,-0.23185,0.07555
58591165,-0.11509,-0.20026,0.08517
58591167,-0.13197,-0.2075,0.0755299999999999
58592242,-0.1136,-0.20322,0.08962
58607400,-0.1536,-0.16756,0.01396
58616095,-0.10193,-0.20124,0.09931
58616940,-0.12848,-0.21532,0.08684
58616948,-0.12918,-0.21504,0.08586
58616950,-0.12415,-0.20794,0.08379
58616955,-0.12385,-0.20865,0.0848
58616956,-0.12384,-0.20772,0.0838799999999999
58616957,-0.12826,-0.21502,0.0867599999999999
58616965,-0.12936,-0.21528,0.08592
58616972,-0.12948,-0.21631,0.0868299999999999
58616974,-0.13029,-0.21678,0.08649
58646964,-0.10662,-0.20031,0.0936899999999999
58664135,-0.11995,-0.20815,0.0882
58664137,-0.12354,-0.20949,0.08595
58701453,-0.11845,-0.18365,0.0652
58701454,-0.11802,-0.17705,0.05903
58701455,-0.12461,-0.17521,0.0506
58701456,-0.12243,-0.16338,0.04095
58701457,-0.12437,-0.16884,0.0444699999999999
58743484,-0.1229,-0.20541,0.08251
58744263,-0.1099,-0.20097,0.09107
58793472,-0.1449,-0.21211,0.0672099999999999
58793486,-0.12648,-0.19832,0.0718399999999999
58793497,-0.13517,-0.20746,0.07229
58793498,-0.12481,-0.19709,0.0722799999999999
58793503,-0.12675,-0.19915,0.0723999999999999
58793513,-0.12328,-0.19484,0.07156
58797793,-0.14847,-0.19263,0.04416
58798405,-0.11792,-0.19231,0.07439
58798431,-0.12567,-0.20046,0.07479
58798446,-0.13805,-0.21318,0.07513
58816919,-0.14079,-0.22044,0.07965
58823056,-0.13117,-0.21146,0.08029
58831227,-0.09694,-0.2073,0.11036
58838600,-0.11075,-0.18197,0.0712199999999999
58856892,-0.11667,-0.20484,0.08817
58876314,-0.13525,-0.21665,0.0814
58887007,-0.13104,-0.20388,0.07284
58898483,-0.12041,-0.17254,0.0521299999999999
58918524,-0.12159,-0.20764,0.0860499999999999
58930716,-0.1164,-0.18819,0.0717899999999999
58933405,-0.11458,-0.18582,0.07124
58954136,-0.11208,-0.19638,0.0843
58954641,-0.12253,-0.19471,0.07218
58954681,-0.11627,-0.19234,0.07607
58954684,-0.11613,-0.19178,0.07565
58954685,-0.11244,-0.18729,0.07485
58954691,-0.12578,-0.19819,0.07241
58954695,-0.11255,-0.18741,0.07486
58954700,-0.13355,-0.20174,0.06819
58954726,-0.12964,-0.20267,0.0730299999999999
58975799,-0.15054,-0.2136,0.06306
58978652,-0.1129,-0.20395,0.0910499999999999
58978664,-0.11143,-0.20281,0.0913799999999999
59035934,-0.11321,-0.18342,0.07021
59035936,-0.11267,-0.18393,0.07126
59052029,-0.10688,-0.19661,0.08973
59053378,-0.12162,-0.20174,0.08012
59074546,-0.10524,-0.17916,0.07392
59074549,-0.1098,-0.18828,0.07848
59074566,-0.10778,-0.1868,0.0790199999999999
59074579,-0.12097,-0.18906,0.06809
59074583,-0.1208,-0.20111,0.08031
59087622,-0.10374,-0.19347,0.08973
59127402,-0.10669,-0.18737,0.08068
59142061,-0.11776,-0.18782,0.0700599999999999
59142068,-0.11657,-0.1924,0.07583
59197416,-0.11767,-0.19348,0.07581
59197419,-0.1185,-0.19482,0.07632
59197421,-0.11756,-0.1935,0.07594
59197422,-0.11687,-0.19154,0.0746699999999999
59197423,-0.12245,-0.19737,0.0749199999999999
59202405,-0.11522,-0.20094,0.08572
59235311,-0.11758,-0.19127,0.0736899999999999
59279133,-0.11167,-0.20328,0.0916099999999999
59282654,-0.11986,-0.19006,0.0702
59282660,-0.12589,-0.18414,0.0582499999999999
59350869,-0.11927,-0.1888,0.06953
59350876,-0.11923,-0.18555,0.0663199999999999
59372701,-0.09245,-0.19215,0.0996999999999999
59412624,-0.12124,-0.19993,0.07869
59413833,-0.11726,-0.19281,0.07555
59414685,-0.11169,-0.20395,0.09226
59414692,-0.11756,-0.20857,0.09101
59414700,-0.11731,-0.20833,0.0910199999999999
59414704,-0.11803,-0.20723,0.0892
59420382,-0.11291,-0.18883,0.07592
59476292,-0.10877,-0.20092,0.0921499999999999
59491927,-0.11291,-0.19467,0.08176
59491928,-0.11512,-0.19073,0.07561
59491938,-0.11688,-0.20409,0.08721
59491939,-0.10919,-0.20092,0.0917299999999999
59491942,-0.10479,-0.19109,0.0863
59491947,-0.11736,-0.20508,0.08772
59491949,-0.10924,-0.20057,0.09133
59491952,-0.10445,-0.19174,0.0872899999999999
59491955,-0.11793,-0.2066,0.08867
59491956,-0.11729,-0.20472,0.08743
59509871,-0.11317,-0.20419,0.09102
59523036,-0.11884,-0.19788,0.07904
59523079,-0.11896,-0.19798,0.0790199999999999
59541321,-0.12209,-0.21021,0.08812
59541354,-0.12331,-0.21188,0.08857
59541378,-0.12187,-0.20998,0.08811
59561153,-0.1001,-0.20861,0.10851
59583679,-0.12898,-0.20997,0.0809899999999999
59583711,-0.1252,-0.20505,0.07985
59583921,-0.11468,-0.18591,0.0712299999999999
59591567,-0.09676,-0.18686,0.0901
59606754,-0.12293,-0.19954,0.07661
59618032,-0.1158,-0.19002,0.07422
59639263,-0.11752,-0.19035,0.0728299999999999
59650821,-0.11414,-0.20527,0.09113
59672279,-0.11658,-0.16366,0.04708
59687335,-0.09296,-0.19532,0.1023599999999999
59711136,-0.17493,-0.25051,0.07558
59711137,-0.18246,-0.2369,0.0544399999999999
59711147,-0.12364,-0.20672,0.0830799999999999
59748648,-0.13566,-0.20964,0.0739799999999999
59748651,-0.12951,-0.2037,0.07419
59748667,-0.12761,-0.20269,0.07508
59748669,-0.12782,-0.20195,0.07413
59748673,-0.12198,-0.19723,0.0752499999999999
59816769,-0.11139,-0.20332,0.09193
59816781,-0.1189,-0.20785,0.08895
59819142,-0.12369,-0.20657,0.08288
59824460,-0.12716,-0.22582,0.09866
59827356,-0.15663,-0.21563,0.059
59859448,-0.14582,-0.19138,0.0455599999999999
59860897,-0.11577,-0.19508,0.07931
59860902,-0.12245,-0.2038,0.08135
59861109,-0.12875,-0.18842,0.05967
59861842,-0.11134,-0.20102,0.08968
59872828,-0.11978,-0.19953,0.07975
59872834,-0.11909,-0.19534,0.07625
59872835,-0.1211,-0.20558,0.08448
59872838,-0.12222,-0.20857,0.08635
59875970,-0.12803,-0.19925,0.07122
59878141,-0.12013,-0.19347,0.07334
59882749,-0.13668,-0.21292,0.07624
59932766,-0.11835,-0.20086,0.08251
59942142,-0.10944,-0.20166,0.09222
59946639,-0.10848,-0.21996,0.11148
59958103,-0.1135,-0.18779,0.07429
59981445,-0.12068,-0.186,0.06532
59981447,-0.1224,-0.18668,0.06428
59986897,-0.13077,-0.21239,0.08162
59994158,-0.12426,-0.20356,0.0793
60030472,-0.115,-0.18556,0.07056
60030478,-0.11578,-0.18669,0.07091
60107991,-0.12009,-0.19341,0.07332
60113972,-0.12694,-0.19537,0.0684299999999999
60115599,-0.10538,-0.19373,0.08835
60116247,-0.13238,-0.20206,0.0696799999999999
60116248,-0.10948,-0.19061,0.08113
60116260,-0.13149,-0.19428,0.06279
60116266,-0.1343,-0.18998,0.05568
60116269,-0.1174,-0.20026,0.0828599999999999
60116270,-0.12744,-0.18896,0.0615199999999999
60116272,-0.13296,-0.19561,0.06265
60116273,-0.12637,-0.19779,0.0714199999999999
60116276,-0.11177,-0.1925,0.08073
60116282,-0.12653,-0.18799,0.0614599999999999
60116287,-0.11773,-0.19718,0.0794499999999999
60116292,-0.11652,-0.19363,0.07711
60116294,-0.12637,-0.19779,0.0714199999999999
60116295,-0.1315,-0.1964,0.0648999999999999
60132955,-0.11645,-0.19166,0.07521
60132957,-0.12526,-0.19291,0.0676499999999999
60132959,-0.11578,-0.194,0.07822
60132960,-0.11796,-0.1897,0.07174
60138236,-0.12392,-0.19669,0.07277
60143626,-0.1305,-0.20892,0.0784199999999999
60143627,-0.1367,-0.21695,0.08025
60145765,-0.11389,-0.18284,0.06895
60147735,-0.12007,-0.20644,0.08637
60152269,-0.12216,-0.20934,0.08718
60165409,-0.12091,-0.20836,0.0874499999999999
60165410,-0.12243,-0.21017,0.08774
60165526,-0.12433,-0.21135,0.08702
60165527,-0.1238,-0.21088,0.08708
60165528,-0.12322,-0.21046,0.08724
60165530,-0.1287,-0.21315,0.08445
60165531,-0.12175,-0.20742,0.08567
60165532,-0.12692,-0.21338,0.0864599999999999
60167449,-0.12275,-0.20998,0.08723
60171112,-0.13451,-0.20415,0.06964
60172626,-0.12091,-0.20208,0.08117
60172748,-0.11468,-0.19438,0.0797
60194809,-0.11776,-0.19953,0.08177
60194810,-0.11761,-0.19779,0.0801799999999999
60194812,-0.11893,-0.1978,0.07887
60194889,-0.11572,-0.19327,0.07755
60194893,-0.11582,-0.19395,0.07813
60203128,-0.11606,-0.19404,0.07798
60208839,-0.12322,-0.19027,0.06705
66552689,-0.12029,-0.19545,0.07516
66556483,-0.13071,-0.20904,0.07833
66560851,-0.10828,-0.18047,0.0721899999999999
66561014,-0.12064,-0.2066,0.08596
